Aatrox;Ahri;Akali;Akshan;Alistar;Ambessa;Amumu;Anivia;Annie;Aphelios;Ashe;Aurelion Sol;Aurora;Azir;Bard;Bel'Veth;Blitzcrank;Brand;Braum;Briar;Caitlyn;Camille;Cassiopeia;Cho'Gath;Corki;Darius;Diana;Dr. Mundo;Draven;Ekko;Elise;Evelynn;Ezreal;Fiddlesticks;Fiora;Fizz;Galio;Gangplank;Garen;Gnar;Gragas;Graves;Gwen;Hecarim;Heimerdinger;Hwei;Illaoi;Irelia;Ivern;Janna;Jarvan IV;Jax;Jayce;Jhin;Jinx;K'Sant‚;Kai'Sa;Kalista;Karma;Karthus;Kassadin;Katarina;Kayle;Kayn;Kennen;Kha'Zix;Kindred;Kled;Kog'Maw;LeBlanc;Lee Sin;Leona;Lillia;Lissandra;Lucian;Lulu;Lux;Malphite;Malzahar;Maokai;MaŒtre Yi;Mel;Milio;Miss Fortune;Mordekaiser;Morgana;Naafiri;Nami;Nasus;Nautilus;Neeko;Nidalee;Nilah;Nocturne;Nunu et Willump;Olaf;Orianna;Ornn;Pantheon;Poppy;Pyke;Qiyana;Quinn;Rakan;Rammus;Rek'Sai;Rell;Renata Glasc;Renekton;Rengar;Riven;Rumble;Ryze;Samira;Sejuani;Senna;S‚raphine;Sett;Shaco;Shen;Shyvana;Singed;Sion;Sivir;Skarner;Smolder;Sona;Soraka;Swain;Sylas;Syndra;Tahm Kench;Taliyah;Talon;Taric;Teemo;Thresh;Tristana;Tryndamere;Twisted Fate;Twitch;Udyr;Urgot;Varus;Vayne;Veigar;Vel'Koz;Vex;Vi;Viego;Viktor;Vladimir;Volibear;Warwick;Wukong;Xayah;Xerath;Xin Zhao;Yasuo;Yone;Yorick;Yuumi;Zac;Zed;Zeri;Ziggs;Zilean;Zo‚;Trundle
0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.011834;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;;;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;0.005917
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;
;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;;;;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;;;0.005917;;;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;
;0.005917;0.005917;0.005917;;;;;0.005917;;;;;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;;;;;;;;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;0.005917;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;0.005917;
;0.005917;0.005917;0.005917;;;;;0.005917;;;;;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;0.005917;0.005917;;;0.005917;;;;;;;;;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;;
;0.005917;0.005917;0.005917;;;;;0.005917;;;;;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;;0.005917;0.005917;;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;0.005917;;0.005917;0.005917;;;;0.005917;0.005917;0.005917;0.005917;;0.005917;;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;;0.005917;;;;;;0.005917;0.005917;0.005917;;0.005917;0.005917;;0.005917;;0.005917;;0.005917;;;0.005917;;;;;;;;;;0.005917;0.005917;0.005917;;;0.005917;;;0.005917;0.005917;;;;0.005917;;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;;;0.005917;;0.005917;;0.005917;;;0.005917;;0.005917;0.005917;0.005917;;0.005917;0.005917;;;;;0.005917;0.005917;;0.005917;0.005917;0.005917;0.005917;;;;0.005917;;0.005917;0.005917;;;0.005917;;;0.005917;0.005917;0.005917;0.005917;;;0.005917;;0.005917;0.005917;;
